RMSE,MAPE,EnbPI_Coverage,AgACI_Coverage,EnbPI_Width,AgACI_Width,Asset
7438.754294993108,17.21255004166652,1.0,0.8724035608308606,60336.793273770185,13843.178193824,BTC
367.63406181481065,7.3759835707073025,0.9056224899598394,0.8333333333333334,1152.2069267345373,832.1411016503085,SP500
0.009936251180582396,0.711586368738175,0.8368932038834952,0.8912621359223301,0.026536073946996648,0.030527653102373216,FX
